"","analyzer_version","artist_7digitalid","artist_familiarity","artist_hotttnesss","artist_id","artist_latitude","artist_location","artist_longitude","artist_mbid","artist_name","artist_playmeid","genre","idx_artist_terms","idx_similar_artists","release","release_7digitalid","song_hotttnesss","song_id","title","track_7digitalid"
"928","''",1915,0.712098902128,0.413393911287,"'AROTIMO1187FB532BF'",NA,"'Compton CA'",NA,"'542f4f08-4d8f-48db-a414-d3a33a62929f'","'DJ Quik'",7070,"''",0,0,"'Trauma'",77351,NA,"'SOPZASO12A6D4F6A79'","'Pacific Coast Remix'",810492
"929","''",25491,0.451784405954,0.360916230015,"'AR3EABF1187B98AD35'",59.46148,"'Russia'",108.83178,"'1404fcf2-5c92-434b-8d37-7f9b0c8f986f'","'Sophie Tucker'",20252,"''",0,0,"""Aren'tWomenWonderful""",817763,NA,"'SOIYVGQ12AB018F3A5'","""Complainin'""",9034074
"930","''",48634,0.548672435741,0.35850092274,"'ARGDY4Y1187B9A334F'",NA,"''",NA,"'acefd28a-0735-4b1a-827d-bfa355611f55'","'Pyranja'",-1,"''",0,0,"'Frauen & Technik'",714489,NA,"'SOMYKRP12AB018E011'","'Nordcore'",7924263
"931","''",5136,0.663231984801,0.493711076643,"'AR26X1C1187B9B0A1B'",NA,"'Friars Point, MS'",NA,"'a3c60d26-90d6-4788-ba9b-a89693fc396d'","'Conway Twitty'",2998,"''",0,0,"""ConwayTwitty'sBigTrain""",477262,NA,"'SORGJUM12A8C142CFB'","'Big Train'",5298254
"932","''",145733,0.389902813561,0,"'ARIIXHS11F50C48D0D'",33.62646,"'South Carolina'",-80.9474,"''","'Agency 1.9.9.4'",75290,"''",0,0,"'Undergrounds Series Vol. 1: Dayz Of Our Livez'",191878,0.270775998946,"'SONHMQW12A8C13163C'","'The Prayer - Feat. T.O. & Timberly K. Simmons'",2086264
"933","''",44,0.697113662713,0.518784102366,"'ARTXGGI1187B9B3D58'",38.54666,"'Davis, CA'",-121.74477,"'92ee5562-3c1b-4e02-ac22-aae6261edac5'","'Blackalicious'",4427,"''",0,0,"'A2G EP'",225526,0.667410874306,"'SOQQABM12AF729A392'","'Rock the Spot'",2467308
"934","''",7606,0.791465542177,0.477889303916,"'ARRJ3UC1187FB579D7'",NA,"'Croix-des-Bouquets,  Haiti'",NA,"'4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c'","'Wyclef Jean featuring Butch Cassidy and Sharissa'",1706,"''",0,0,"'Masquerade'",290113,0.400039656955,"'SOPSDCQ12A8C135CB6'","'You Say Keep It Gangsta'",3256093
"935","''",17340,0.612235270886,0.385209427413,"'AR3P1NA1187FB44B9E'",NA,"''",NA,"'9030ae90-4db2-4a9c-aa08-01cf17a86b58'","'Ben Watt feat. Estelle'",-1,"''",0,0,"'Outspoken Part 1'",206729,0.265861049211,"'SOZFLXY12A8C13A8E2'","""PopACapInYo'Ass""",2243557
"936","''",2022,0.679748141444,0.458595402877,"'AR1ZYLH1187B98C159'",NA,"'East Orange, NJ'",NA,"'3bdcd49d-212e-4f4f-877a-eac1e4a2bddc'","'Naughty By Nature'",7556,"''",0,0,"'Icons'",14578,NA,"'SOGGWHE12AF729F431'","'Swing Swang'",151525
"937","''",350459,0.431082532303,0,"'ARTLGXQ1269FB35910'",NA,"''",NA,"''","'Aurélien Merle'",-1,"''",0,0,"'Le Jeu des Balcons Mal Fermés'",476948,NA,"'SOGGZNB12A8C142178'","""C'estDimanche""",5295711
"938","''",367511,0.417170427903,0.272729377624,"'ARM578G1187B989000'",NA,"''",NA,"'80558d3c-659e-41e7-8ae9-b43ccf3b085d'","'Far Too Jones'",-1,"''",0,0,"'Deep 2'",496005,0,"'SOLXWRL12AB01835AF'","'Use Me'",5491252
"939","''",51286,0.0360436167291,0,"'ARXWBYG1241B9CE962'",59.33217,"'Stockholm'",18.06243,"''","'Jenney'",-1,"''",0,0,"'Gib deinem Herzen ein Zeichen'",178220,NA,"'SOTFFXG12A67ADC8F6'","'Gib deinem Herzen ein Zeichen (Radio Mix)'",1922599
"940","''",590,0.730669501935,0.623835200923,"'ARR6LWJ1187FB44C8B'",NA,"'Athens, GA'",NA,"'ea4dfa26-f633-4da6-a52a-f49ea4897b58'","'R.E.M.'",1324,"''",0,0,"'And I Feel Fine.....The Best Of The IRS Years 82-87'",43154,NA,"'SOLUGTX12A6D4FAC08'","'So. Central Rain (2006 Digital Remaster)'",460648
"941","''",414156,0.36951673978,0.315628274421,"'ARIXPDI11E90579CD5'",NA,"''",NA,"''","'Los Gaiteros de San Jacinto'",68426,"''",0,0,"'Un Fuego De Sangre Pura:  Los Gaiteros de San Jacinto from Colombia'",559373,0.192264381639,"'SOQKGQF12AB0184865'","'El Corcovado (The Wood-Quail)'",6192253
"942","''",52203,0.783746917558,0.465542671772,"'ARXX9J41187B9AE4D0'",NA,"''",NA,"'02808ac2-15ad-4997-a33c-00ae94203e89'","'King Diamond'",6022,"''",0,0,"'In Concert 1987 - Abigail'",135279,NA,"'SORHELV12A8AE44B4E'","'The Portrait (Live) (Reissue) (Album Version)'",1401329
"943","''",539,0.605880471066,0.393660867924,"'ARK8EHO1187B9B71D1'",57.15382,"'Aberdeen, Scotland'",-2.10679,"'f22e793d-9a7e-4ec9-9d86-7a8528688abd'","'Shamen'",17892,"''",0,0,"'Hystericool: The Best of the Alternate Mixes'",356416,0,"'SOHWCYA12AB01806FA'","'Destination Eschaton (Hardfloor Vocal Mix)'",3975405
"944","''",483,0.596834825696,0.414609584707,"'ARPTJHV11F4C83EF53'",NA,"''",NA,"''","'Mighty Diamonds'",88200,"''",0,0,"'Bust Out'",274211,0,"'SOAMMNJ12A81C20A4C'","'In De Dance Again'",3061579
"945","''",206019,0.546310423699,0.309919339654,"'ARXTM8U1187B99F200'",NA,"''",NA,"'8a2e86ca-2153-4ba1-b2c2-2a525c2bd665'","'Pablo Montero'",7997,"''",0,0,"'Donde Estas Corazon'",536523,0,"'SOPVGYL12AB017B8AF'","'Aquel Mundo De Amor'",5949720
"946","''",22081,0.520757634637,0.404566537526,"'ARG4KW31187FB51B7C'",NA,"'United Kingdom'",NA,"'5cf54b1a-831f-4cfc-b946-41131c463fc1'","'Atomic Rooster'",109185,"''",0,0,"'The Greatest Hits - Vol. 1'",443910,NA,"'SOZZIKV12AB017F17B'","'Living Underground'",4932693
"947","''",128363,0.486974477063,0.309813144124,"'ARBTD2Y1187B9B3EA5'",NA,"''",NA,"'d5bcf414-c219-4926-9604-91ea2efcecdc'","'Lincoln Center Jazz Orchestra'",14057,"''",0,0,"""LiveInSwingCity-Swingin'WithDuke""",287074,0.334706549069,"'SOTQHWA12A8C136E39'","'Chinoiserie'",3219966
"948","''",43845,0.50948102735,0.386292984094,"'ARS8VY21187B990549'",40.19316,"'MUNCIE, Indiana'",-85.38173,"'19b354e5-3036-4923-9db7-b6949123c8b8'","'Ray Boltz & Steve Millikan'",37866,"''",0,0,"'16 Great Christmas Classics Volume 3'",605642,NA,"'SOACCCG12AC468C7BC'","'Perfect Tree'",6728766
"949","''",16269,0.700679841774,0.503362447997,"'ARML8X41187B990644'",NA,"'Glasgow, Scotland'",NA,"'f41490ce-fe39-435d-86c0-ab5ce098b423'","'Simple Minds'",1445,"''",0,0,"'Sons And Fascination/Sister Feelings Call'",22956,0.474054830931,"'SOBUIHY12A6D4F5D1B'","'Careful In Career'",239111
"950","''",19152,0.520553745712,0.355974358947,"'AR58SJE1187B9A8E4C'",31.55379,"'Monticello, MS'",-90.10785,"'29b9edaa-058f-489a-b54a-73cc3627661c'","'J. B. Lenoir'",29704,"''",0,0,"'If You Love Me'",566005,0.427446571488,"'SOEWMAK12A8C13FD07'","""I'minKorea""",6265241
"951","''",149235,0.668055686858,0.464152439053,"'ART8F8O1187B9A538D'",NA,"'Salzburg, Austria'",NA,"'d2ced2f1-6b58-47cf-ae87-5943e2ab6d99'","'Herbert  von Karajan'",24643,"''",0,0,"'Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum'",198162,NA,"'SOKHIUI12A8C135F51'","'Oedipus Rex_ Atto Secondo: Divum Jocastae Caput Mortuum (Messaggero_ Coro) (Stravinsky)'",2155262
"952","''",10653,0.917863905848,0.908202619208,"'ARKU3Z61187FB51DCA'",13.11199,"'St Michael, Barbados '",-59.59895,"'73e5e69d-3554-40d8-8516-00cb38737a1c'","'Rihanna'",2544,"''",0,0,"'Just Dance'",687382,NA,"'SOMTXLN12AB018977B'","""Don'tStopTheMusic""",7632404
"953","''",160071,0.47929085413,0.359775661536,"'ARUP5LV1187FB50BD8'",34.16788,"'Arizona'",-111.9307,"'b1ee2b8a-2288-4887-8be7-4b059a57970f'","'Fuzz'",-1,"''",0,0,"'Uno'",211974,NA,"'SOXKKUW12A8C13C614'","'De pie'",2306597
"954","''",36253,0.769896414959,0.45829318567,"'ARV8LAR1187FB3DE2A'",NA,"'Los Angeles, CA'",NA,"'09ade3bd-b110-4277-b923-7dc32e6a3f92'","'Dokken'",18966,"''",0,0,"'Lightning Strikes Again'",658287,0.460541281359,"'SOJBVYM12AB018BD69'","'Disease'",7293738
"955","''",178086,0.35054009145,0.193287062374,"'ARIIMGV11F4C842BDA'",NA,"''",NA,"''","'Ionics'",-1,"''",0,0,"'Doo-Wop Classics Vol. 10 [Musicnote Records]'",231171,NA,"'SOWRNST12A81C21D4C'","'Roll Back The Rug'",2533277
"956","''",331733,0.351786571699,0.177811011232,"'ARZVBBM1241B9CB622'",NA,"''",NA,"''","'Top Of The Poppers'",167146,"''",0,0,"'Knowing Me Knowing You'",564154,NA,"'SOCBAQW12A58A780A5'","'Money Money Money'",6244352
"957","''",4738,0.482148324971,0.344198187483,"'ARFCOGY1187FB454B4'",NA,"'Detroit, MI'",NA,"'29e51d5b-33e6-4646-be96-245c77a49d36'","'The Winans'",-1,"''",0,0,"'Return'",343272,0,"'SOIZRPR12AB0180BF1'","'Free (Album Version)'",3844677
"958","''",7799,0.339444458708,0.319182534961,"'ARIYH1U1187B9AF8A3'",NA,"''",NA,"'67a2efbd-64c3-448b-91cc-90c914e42d6a'","'Paulette Tajah'",-1,"''",0,0,"'Strictly Vocals 2'",477674,0.215080318509,"'SOQQOHI12A8C1444C8'","'Jealousy'",5302952
"959","''",41717,0.614755588693,0.396490351912,"'AR0U44O1187B99007C'",51.50632,"'London, England'",-0.12714,"'78b8347b-a1e2-4e36-a917-92d632a62c18'","'Republica;Jonny Male;Dave Arch'",22191,"''",0,0,"'Republica'",299130,NA,"'SOHCZJH12A8C13A73C'","'Ready To Go'",3349268
"960","''",678,0.844085061395,0.71366981958,"'ARM7EDF1187B9B3FA1'",NA,"''",NA,"'eeb1195b-f213-4ce1-b28c-8565211f8e43'","""GunsN'Roses""",-1,"''",0,0,"'Lies / Appetite For Destruction'",226115,0.719747140996,"'SODXTMM12AF729F8F1'","'Mama Kin'",2473821
"961","''",2163,0.822908534132,0.572027853681,"'AR2XI6G1187B9AE7DA'",NA,"'Bronx, NY'",NA,"'a6a4c910-2b22-4a6f-aebe-805b176c47b8'","'Fat Joe'",2233,"''",0,0,"'Loyalty'",762314,0.345802233965,"'SOMBEOP12AB018A0F7'","'Bust At You [featuring Baby_ Scarface & Tony Sunshine] (edited album version)'",8439203
"962","''",97206,0.505846144611,0.366592713309,"'AR1NT3H1187B99F67B'",28.53823,"'Orlando, Florida'",-81.37739,"'643cf4da-c41e-4986-89fe-d4a8b50acc32'","'Skrape'",21338,"''",0,0,"'Up The Dose'",295373,0.473346541109,"'SOEVEBR12A8C1392AA'","'Searching For Home'",3325257
"963","''",169814,0.251104741812,0.119887621739,"'ARPJMMD1187FB4BD47'",NA,"''",NA,"'95b43d4c-2623-4331-a4ce-f121c6ed3295'","'Curt Bois'",-1,"''",0,0,"'Gassenhauer'",401219,0.212045405484,"'SOEDGSG12AB0184A57'","'Reg mich nicht auf_ Johanna'",4459573
"964","''",90222,0.737437395434,0.663686475969,"'ARFWL8S1187B9B4B44'",NA,"'Charlemagne, Quebec, Canada'",NA,"'847e8a0c-cc20-4213-9e16-975515c2a926'","'Céline Dion'",309,"''",0,0,"'Taking Chances'",662478,0.443291311905,"'SOOWKSP12AB018043B'","'The Reason I Go On'",7350280
"965","''",20723,0.408071910562,0.313667191807,"'ARXCUQE1187B9ADD91'",43.04181,"'Milwaukee, WI'",-87.90684,"'a6744983-be90-41b1-8541-2d8719b03ee7'","'Pee Wee King'",91121,"''",0,0,"""PeeWeeKing'sCountryHoedown""",199869,NA,"'SOLQXNP12A58A7C0F3'","'Where Were You Last Night'",2174763
"966","''",379063,0.424278926896,0.29547099049,"'ARAR4YH1187B98BF2A'",NA,"''",NA,"'9f8aaa64-6859-48bd-b966-3b8efe62db25'","'Flávio José'",193294,"''",0,0,"'Me Diz Amor'",511994,0,"'SOBQPQM12AB0184636'","'É Sempre Assim'",5678898
"967","''",4579,0.767768809032,0.536219992815,"'ARIH5GU1187FB4C958'",NA,"'Newcastle'",NA,"'b0799818-22cb-4564-8e68-3c410d0722ee'","'Silverchair'",1441,"''",0,0,"'Frogstomp'",283355,0.615699366933,"'SOHMTXX12A8C1332C1'","'Cicada'",3167348
"968","''",27920,0.852136186667,0.780334119573,"'ART5MUE1187B98C961'",NA,"'Los Angeles, CA'",NA,"'65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab'","'Metallica'",1073,"''",0,0,"'Broken_ Beat & Scarred'",411463,NA,"'SOFCNRE12AB01864E3'","'The End Of The Line'",4575102
"969","''",4033,0.850728265858,0.542054631464,"'ARF84A41187B9A34E7'",37.87869,"'Bay Area, CA'",-121.94345,"'e503a20e-c978-4f7c-82f6-733bffdfe02a'","'Rancid'",-1,"''",0,0,"'Let The Dominoes Fall'",472687,0.463489662237,"'SONSUZV12AB018914A'","'LA River (Acoustic)'",5252750
"970","''",99237,0.450779113181,0.324672497108,"'ARHMZAR1187B9B077C'",NA,"''",NA,"'623a98fb-9e9c-4646-ad6e-6b22103867e3'","""BrianAuger'sOblivionExpress""",29338,"''",0,0,"'Closer To It!'",466626,0,"'SORJLDF12A58A7C7F0'","'Inner City Blues (Alternate Mix) (Bonus Track)'",5190681
"971","''",111336,0.751040126113,0.418193099976,"'ARIF6IS1187B98FDEB'",53.34376,"'Dublin, Ireland'",-6.24953,"'eacf66a8-8ea0-41e4-879e-fcc61bcb03f0'","'Primordial'",146475,"''",0,0,"'All Empires Fall'",756181,NA,"'SOPJVZP12AB018AA11'","'Empire Falls'",8370320
"972","''",35379,0.555730918182,0.352868133562,"'ARQRD391187FB5515A'",NA,"'England'",NA,"'8aedcd15-34fc-4f31-9817-cd444a9b3789'","'Chelsea'",146099,"''",0,0,"'Punk In London'",401433,0.531722098421,"'SOVMPHV12AB01828B1'","'Right to Work (Live)'",4462079
"973","''",7536,0.732571744691,0.45798167407,"'ARNNQ9E1187FB3C82F'",NA,"''",NA,"'c8327cc0-54f3-424f-a68d-000ee7289a41'","'Sizzla'",34228,"''",0,0,"'Black Woman And Child'",273604,0.484562529968,"'SOZHTJI12A81C20CF5'","'Princess Black'",3062220
"974","''",35233,0.615504102642,0.439836358888,"'AR02YGA1187B9B8AC4'",-34.60852,"'Buenos Aires'",-58.37354,"'e90428f4-29ef-47b4-a081-75e415f51037'","'Bersuit Vergarabat'",-1,"''",0,0,"'Don Leopardo'",359570,0.304169503435,"'SOMXGMJ12AB0183EC5'","'Bolero Militar'",4096562
"975","''",48409,0.665322161906,0.394217198901,"'ARRJNTE1187FB44E12'",NA,"''",NA,"'73d882c7-1146-4012-a61b-a3b2c11fce2f'","'Casiotone For The Painfully Alone'",-1,"''",0,0,"'The First Two Albums'",234421,0.637783285652,"'SOKBTBD12A6D4FA3C6'","'Rice Dream Girl'",2573698
"976","''",290526,0.407448072217,0,"'ARGLRBB12472CE2CFF'",NA,"''",NA,"'eabe48f3-c5aa-4200-b511-115334c97201'","'Rainer Bielfeldt'",-1,"''",0,0,"'Alles nur ein Traum'",624501,NA,"'SOJLVSP12AB018252B'","'No more going home'",6932447
"977","''",70998,0.50677396849,0.37976178373,"'AR4JY8V1187B98A62F'",NA,"''",NA,"'6e5477fa-8946-4a33-89fe-9f16c0568d12'","'Ann Hampton Callaway'",15801,"''",0,0,"'After Ours'",619860,0.532453874692,"'SOPVYZH12AB017C34D'","'Time After Time'",6884850
"978","''",9878,0.807779927796,0.486825413499,"'ARR6MOS1187B994C51'",NA,"'Borlänge'",NA,"'ea854cc1-13fc-4fd0-86a5-d2c7dba06764'","'Mando Diao'",24471,"''",0,0,"'Never Seen The Light Of Day -Deluxe Version'",271142,0.616433817983,"'SOYXFLF12A6D4FBF4E'","'Misty Mountains'",3015706
"979","''",5198,0.606011003247,0.487202994556,"'ARF3HEO1187B9AF2F4'",NA,"''",NA,"'1cef08dc-0429-4353-9916-9f6f421d61e9'","'Donnie McClurkin'",7072,"''",0,0,"'Donnie McClurkin... Again'",529132,0.457447167085,"'SOTJLKO12A8AE4888B'","'All I Ever Really Wanted'",5846335
"980","''",301089,0.518501273167,0.38370057918,"'ARXBXVM11E9057944C'",40.19033,"'Ohio'",-82.66947,"'f51617fe-32fd-4562-b3d2-9ad12cd97d92'","'NewFound Road'",-1,"''",0,0,"'Same Old Place'",624707,0.253834736132,"'SOHSPMJ12AB0181C96'","'Brand New Broken Heart'",6933888
"981","''",78095,0.588117649664,0.378106965104,"'ARS26BQ1187B99466D'",NA,"''",NA,"'a03c336b-5295-4ad8-baa9-0309b47603c4'","'Vilma Palma e Vampiros'",113977,"''",0,0,"'Lo Mejor De Vilma Palma'",97820,NA,"'SOEFZVQ12A8C138735'","'Te quiero tanto'",1014822
"982","''",54504,0.5557649996,0.376514231215,"'ARXZIHJ1187B9A4ED9'",41.94508,"'Attleboro, MA'",-71.28109,"'b84dfb67-c437-4ccc-b512-1073fd4612eb'","'Ray Conniff'",8531,"''",0,0,"'The Hollywood Collection'",708277,0,"'SOIDOHE12A8C135371'","'Yesterdays'",7855564
"983","''",17871,0.498663648578,0.321882689946,"'AR6C8EJ1187FB3F473'",NA,"' Ubá, Minas Gerais'",NA,"'5c70dd66-e717-4ce3-8940-9a530f492383'","'Nelson Ned'",66900,"''",0,0,"'Selecao De Ouro Vol.2'",34127,0.247317099128,"'SORTRUL12A6D4FA12A'","'Mi Sangre Latino'",365121
"984","''",189121,0.421209146573,0.294607892786,"'AR199MY1187B9B731E'",NA,"''",NA,"'83f58e18-23d1-40df-818c-5d5d8c536df7'","'Madilu System'",-1,"''",0,0,"'La Bonne Humeur'",244370,0.349166902125,"'SOMKRRH12A8C13C411'","'Vincent'",2809287
"985","''",66284,0.823910087359,0.549749651587,"'ARKCYJV1187FB392E9'",NA,"'San Francisco, CA'",NA,"'03d8f83e-a647-4bde-968a-189c0f147783'","'Set Your Goals'",33269,"''",0,0,"'This Will Be The Death Of Us'",527029,0.71839133029,"'SOSVWIE12A8C143BD4'","'the fallen...'",5819356
"986","''",124455,0.599944669856,0.396800218979,"'ARTE6AQ1187B9B2826'",42.33168,"'Detroit, MI'",-83.04792,"'2b418029-92e6-4aa6-8099-f796fffb3023'","'The High Strung'",141898,"''",0,0,"'Ode to the Inverse of the Dude'",420796,0.379523324422,"'SOBXEJI12A58A79725'","'The Lifestyle That Got Away'",4694767
"987","''",10275,0.569741152282,0.412240600536,"'AROEL1B1187B988B90'",NA,"'South Jamaica, Queens'",NA,"'8b70d4d9-b3d3-4a99-8a95-96ee59f12140'","'Lost Boyz'",-1,"''",0,0,"'Love_ Peace & Nappiness'",14592,0.408110883511,"'SOOTDEC12A6701D0FF'","'Get Your Hustle On'",151794
"988","''",7201,0.56707373019,0.431159804554,"'ARQL2SZ1187B99244B'",31.1689,"'Texas'",-100.07715,"'433cebcc-b3b3-4516-99ae-63aa991b1401'","'Nic Endo'",-1,"''",0,0,"'White Heat'",505422,0.299877488274,"'SOCAKKR12AB01866C9'","'Future Prospects'",5592299
"989","''",13626,0.793094370082,0.568491815445,"'ARD2NDU1187B99B615'",NA,"'Boston, MA'",NA,"'e8374874-4178-4869-b92e-fef6bf30dc04'","'Dropkick Murphys'",-1,"''",0,0,"'Do Or Die'",104642,NA,"'SOJWGEI12A8C13CA8F'","'Skinhead on the MBTA (Album Version)'",1081263
"990","''",126013,0.459810162751,0.328997858894,"'ARSAJKR1187FB4C5DC'",42.33168,"'Detroit, MI'",-83.04792,"'d30137de-a6bc-4330-bbbb-743e3551e892'","'Kim Wilson'",93802,"''",0,0,"""Lookin'ForTrouble!""",238492,0.266955186276,"'SOINZJI12A8C1337A1'","'Love Attack'",2613430
"991","''",54581,0.473963333208,0.3507066599,"'AR08GQF1187B98E316'",NA,"''",NA,"'9661a587-fdb1-461d-abde-f6280acbde6b'","'Daath'",7382,"''",0,0,"'The Hinderers'",138009,NA,"'SOBTQGV12A8AE496ED'","'Above Lucium (LP Version)'",1432650
"992","''",16331,0.736677413341,0.526182556347,"'ARNDB1X1187B990AA0'",34.05349,"'Venice, CA'",-118.24532,"'e9e2a634-984f-4c10-bf7b-7970179e1ef1'","'Suicidal Tendencies'",12797,"''",0,0,"'Join The Army'",92649,0.578658187757,"'SOIMSRQ12A6D4F648F'","'Human Guinea Pig'",1108714
"993","''",16435,0.623130436879,0.395247623181,"'ARBUHDB1187FB3E72C'",46.87591,"'Fargo, ND'",-96.78176,"'97ebb1b4-1d9c-4303-bb60-074c993e2d53'","'Bobby Vee'",2595,"''",0,0,"'Just Today'",462412,0,"'SOMNRNZ12A8C144C90'","'Wink Of An Eye'",5147694
"994","''",15749,0.493926144686,0.319626775917,"'ARKC83D1187B9AB367'",NA,"''",NA,"'c55b50e3-5f4e-461d-bf29-79d2c2c364c5'","'Bill & Gloria Gaither'",62535,"''",0,0,"'Israel Homecoming'",64629,0.270775998946,"'SOQUGOE12A6D4FA6FF'","'Awesome God'",672086
"995","''",106363,0.493486473129,0.3863121306,"'ARXLOGT1187FB45068'",34.19767,"'PLAINVIEW, Texas'",-101.69814,"'288af6c6-e5b7-4b2b-8f30-d164a05fa6a3'","'Jennifer Brown'",-1,"''",0,0,"'Vera'",301993,NA,"'SONYXMF12A8C13EB31'","'Naked'",3412385
"996","''",202807,0.29082647734,0.261822385496,"'ARGKPBC1187B9ADF8E'",NA,"''",NA,"'d67915ce-5afe-4ada-9761-edea81b76460'","'Jean Lumière'",-1,"''",0,0,"""TheGreatestHitsfrom40'sand50's_Vol.66""",812274,NA,"'SOPUMFQ12AB0187B54'","'Le temps des cerises'",8976262
"997","''",4550,0.747815369314,0.45918919468,"'ARTWPGO1187FB52DC3'",NA,"'Kingston, Jamaica'",NA,"'cd5f7bd9-ee6f-4a99-8dd9-dc3afd9da736'","'Elephant Man'",535,"''",0,0,"'Riddim Driven: Power Cuts'",74571,0.239629097774,"'SOLMCUV12A6BD54773'","'Loud And Clear'",769111
"998","''",16968,0.32467743102,0.304184256208,"'ARIJ7MR1187B9B484E'",NA,"''",NA,"'415cab7b-226a-49c7-9c1c-92e96ab93876'","'Peggy Zina'",11018,"''",0,0,"'Trexe'",210431,NA,"'SOPRVWD12A8C13A711'","'Alli Mia Fora'",2286913
"999","''",82740,0.539401205132,0.384202939017,"'AR2D6TV1187B9B2FBF'",NA,"''",NA,"''","'FIR'",-1,"''",0,0,"'F.I.R.'",105753,0,"'SOHSEBB12A8C139D2A'","'Lydia [Piano Version]'",1095320
"1000","''",65333,0.441107680203,0.334002497497,"'AREDTTS1187FB5357E'",NA,"''",NA,"'78888ffe-960c-407f-8a0e-c7325f3c57c8'","'Eric Champion'",173108,"''",0,0,"'Vibe Central - The Essential Remixes'",532168,NA,"'SONWUYB12AB017FDC5'","'Dress Me Up'",5881774
"1001","''",250446,0.372010879487,0.285942678572,"'AR58SW81187B992CA0'",NA,"''",NA,"'d42493e3-cbed-4537-81d7-895a3654b3f4'","'Zeltinger Band'",-1,"''",0,0,"'Rares für Bares 2004'",669695,0,"'SOSFHGJ12AB01857C0'","'Wo bleibt die Mark?'",7428148
"1002","''",4458,0.600195392799,0.488181389999,"'ARXJJSN1187B98CB37'",NA,"'Detroit, MI'",NA,"'8c86f18c-6703-473c-a1ca-482abd0cca27'","'Bebe Winans'",21804,"''",0,0,"'Live Up  & Close'",25180,0.304169503435,"'SOZOOYV12A6D4F445F'","'Love Thing'",267263
"1003","''",16367,0.635087811262,0.40650824852,"'ARMR44C1187FB433D2'",NA,"''",NA,"'4dfadf48-e15b-4fc2-a800-2b68702a72d5'","'Penguin Café Orchestra'",92268,"''",0,0,"'A Brief History'",27371,0.270775998946,"'SOPEKCH12A6D4F66B3'","'Bean Fields (Live) (2001 Digital Remaster)'",298652
"1004","''",1283,0.833967972053,0.576903815588,"'ARE8GLF1187FB52532'",NA,"''",NA,"'8bfac288-ccc5-448d-9573-c33ea2aa5c30'","'Red Hot Chili Peppers'",1320,"''",0,0,"'Blood Sugar Sex Magik'",30962,0.706430072087,"'SOBANAT12A6D4F7501'","'Naked In The Rain (Album Version)'",336123
"1005","''",442918,0.47525933226,0,"'ARA2CR31187FB36A39'",49.38426,"'CANADA - Ontario'",-84.75627,"'c3ec9d23-0ffa-4c5c-867d-8a3c70907178'","'The Kitchen'",-1,"''",0,0,"'Foreign Objects'",601584,NA,"'SOLVAIC12AC90716B8'","'Who Are You?'",6679656
"1006","''",328749,0.528527958582,0.335677609377,"'AR1DC0611A348EFB30'",46.49,"'Sudbury, Ontario - Canada'",-80.99001,"'ded4138b-aaec-4a0b-a3ce-1063ba705ec2'","'Statues'",-1,"''",0,0,"'Aux'",443355,0,"'SOLDRTU12AB01838B9'","'There Are Things I Think You Should Know'",4922876
"1007","''",11139,0.698969925264,0.486783024923,"'ARBHBE91187B9A1F58'",NA,"'Fargo, ND'",NA,"'6a60adeb-c68a-4efd-b16f-04da75a866a5'","'Jonny Lang'",143990,"''",0,0,"'Long Time Coming'",46549,0.603030144794,"'SOZCURA12AF72A17B1'","'The One I Got'",497403
"1008","''",21477,0.649602604225,0.413070411394,"'ARMY5XE1187FB38AF3'",NA,"''",NA,"'dcbb8de7-6574-4c14-a7c0-d2f6a1670fc9'","'Novembre'",55749,"''",0,0,"'The Blue'",146146,NA,"'SOWKINI12A8C135E39'","'Triesteitaliana'",1524133
"1009","''",192150,0.624573379079,0.438701670045,"'AR32JLC1187B9946AF'",NA,"''",NA,"'6c7aac91-d780-4c24-9700-590c69f1c8f9'","'X-Raided'",-1,"''",0,0,"'The Unforgiven_ V.2: Assisted Suicide'",646749,0,"'SOELUMB12AB01819CE'","'Thug Queen'",7164729
"1010","''",7669,0.587023738749,0.383229026192,"'AR5TQ1T1187FB59492'",18.11526,"'Jamaica'",-77.27348,"'4272801c-1180-4098-80f9-d7ab27dadea9'","'Cornell Campbell'",64719,"''",0,0,"'Tell The People'",14979,NA,"'SOXYGNC12A67021C29'","'Give Your Love To Me'",156824
"1011","''",60512,0.575532411691,0.37453002882,"'ARIRBO11187FB4B219'",NA,"''",NA,"'a916ce0a-0ab7-4b2f-b169-2166b746e31e'","'Donna The Buffalo'",149278,"''",0,0,"'Live From The American Ballroom'",470035,0.460484844986,"'SOYNMIH12AB0181C0A'","'Tides Of Time'",5225508
"1012","''",1396,0.707199763838,0.513463289702,"'ARYKCQI1187FB3B18F'",NA,"''",NA,"'eeacb319-8d4c-48e0-80a0-944e71c375bf'","'Tesla'",7536,"''",0,0,"'Alive In Europe!'",772708,NA,"'SOIDTWY12AB018CDB4'","'So What!'",8553045
"1013","''",45771,0.0653273281395,0,"'AR5MSL51187FB52E11'",NA,"''",NA,"'d9dc87d6-2ed7-4167-9fe6-593a0ae3876c'","'ÄI-TIEM'",-1,"''",0,0,"'Wenn hier einer schießt_ dann bin ich das'",63580,NA,"'SOUOHOA12A6D4FBCE0'","'Kleina Wixa'",659168
